Top temperature (K),Top pressure (bar),Reflux flow (m3/h),Flow to the next process (m3/h),6th tray temperature (K),Bottom pressure (bar),Bottom temperature (K),Butane Content in Bottoms
329.392528,36.04550609,316.597802,374.1362986,441.7804782,45.42653126,426.37391,0.1893447
330.220332,36.17328339,314.2188324,374.1124748,444.0064297,47.80970506,434.6600325,0.20395408
331.048264,35.36790126,315.3874481,374.0886412,446.27621,45.7883012,432.1567525,0.21963902
331.876068,34.56273571,319.8069933,374.0648174,448.5831721,45.83691508,433.1742925,0.24209232
332.704,34.85397358,321.318903,374.0407192,450.8904355,49.10036114,434.446545,0.25764829
333.531804,36.63614376,319.0463369,374.0168954,453.0402133,48.11642056,442.07962,0.27326221
334.359736,34.92216002,315.5498831,373.9930716,451.3099923,46.21862214,432.8458175,0.28778523
335.18754,34.94361271,318.9953867,373.969238,449.6072793,45.1190494,432.8458175,0.2957155
335.800126,36.1992872,313.6112079,373.9454142,448.581661,46.95734516,432.43229,0.31010213
336.405842,35.01346074,316.936392,373.921316,448.2745489,49.51779998,432.9838025,0.31460506
337.01156,35.65603302,316.5143305,373.8974922,450.8070076,49.6141085,445.122695,0.32120293
337.617276,34.87903806,317.8275207,373.8736684,452.6956204,50.36678672,443.0299025,0.32707974
338.222994,36.50200969,313.6204199,373.8498446,454.0431628,54.10840222,446.48954,0.32905419
338.82871,36.14337967,317.6320009,373.8257464,458.0422579,54.1059483,450.8751625,0.33130934
339.356582,35.13134298,318.2394343,373.8019128,461.9639718,53.04578822,444.42235,0.33143836
339.702814,34.61127511,319.588909,373.778089,465.7569156,55.4909186,454.56608,0.33033436
340.04892,36.06753649,303.6869782,373.7542652,469.5498594,54.83178922,453.0438925,0.33248437
340.395026,35.11227365,318.2593626,373.7304414,475.1482917,55.95942622,460.891755,0.3337617
340.741132,35.01692798,316.4725923,373.7063432,479.0527763,55.4852444,460.1684125,0.33373556
341.087238,36.33291559,314.4645478,373.6825194,475.1114135,55.9296744,454.47756,0.33258951
341.43347,35.49654586,318.3787413,373.6586858,471.1703566,47.20486376,445.739295,0.32795019
342.24245,34.89557899,315.6284644,373.634862,468.6545223,48.2131887,436.29157,0.32117267
344.14584,34.71326616,311.9276561,373.6110382,465.9125865,48.50594802,436.29157,0.31250043
346.04923,36.79657025,311.6356896,373.58694,470.8248552,51.90634222,443.271595,0.30470063
347.952748,35.90046462,313.2263717,373.5631162,471.5938418,52.87862864,449.232345,0.29332157
349.85614,36.31818031,320.5257204,373.5392826,472.7914564,56.35416826,454.9166875,0.28105612
351.435174,35.79031164,304.8510859,373.5154588,484.582894,59.07902298,460.43701,0.27000024
352.821888,34.45756652,311.533603,373.491635,486.3941233,55.46500152,458.240075,0.25751214
349.731994,35.75809659,323.1043503,373.4675368,479.6651835,50.43656468,441.6348525,0.24653446
336.057194,34.13974762,319.1205964,373.443713,468.5849979,39.81211518,417.8756,0.23310432
322.382392,34.72915735,308.6259675,373.4198794,453.7813929,34.54490134,401.58193,0.22867351
314.911546,35.03253007,277.3227536,373.3960556,438.9780869,28.09514698,388.89196,0.21299428
314.69124,37.04410747,276.9098992,373.3722318,424.6777679,32.0424145,396.0668175,0.20037483
314.470806,36.21720062,279.8778831,373.3481336,410.4509017,35.19759016,403.3358325,0.19174928
314.250498,35.9484268,270.9692372,373.3243098,406.9989237,44.81662826,415.7628475,0.18032132
319.661374,34.12356782,230.5486913,373.300486,419.1422107,52.86175892,445.0272325,0.17244041
326.529302,35.81234253,231.3416828,373.2766524,453.9152989,71.9055315,494.8173025,0.16691246
333.397102,35.41059006,234.9889145,373.2528286,479.9184917,79.83058374,516.9771275,0.16577948
340.26503,34.61618687,231.5385207,373.2287304,501.7932121,84.41351748,536.2821975,0.16802214
347.132958,34.350086,230.1683631,373.2049066,515.3109423,87.9287765,542.7744975,0.17842145
354.000758,34.65273646,252.2059171,373.1810828,513.3313438,88.16862758,541.331715,0.19836906
353.752594,37.01926006,269.5733252,373.1572492,509.640267,80.20032892,523.4377525,0.21980688
351.663114,36.51038869,264.7986476,373.1331608,505.9488866,77.68572634,510.8098325,0.24305996
349.573632,36.01141238,265.2327435,373.1093272,503.5560793,73.56102492,503.8215625,0.2633626
347.484152,36.16461578,289.5424863,507.5578106,502.2744342,74.80398734,503.8215625,0.27572479
345.39467,37.46326768,290.0713335,566.645372,500.9927891,70.00681384,497.4229875,0.29126314
343.305188,36.41237007,295.7847041,581.1956476,497.777189,65.66112438,486.2087775,0.30002334
341.215708,37.05747075,289.3245882,583.2249434,492.9069367,62.03191978,473.840775,0.29919796
341.163174,38.09782209,292.1951895,585.2542392,488.0363831,62.11304614,476.9415625,0.30356236
343.568998,38.32210146,293.4380647,587.283535,483.4390856,62.19432538,468.420255,0.30236845
345.959428,38.40437295,291.6108792,589.3128308,485.5924905,62.73460428,478.8772775,0.29921102
348.34986,37.67974576,295.9516471,675.943841,487.7455941,66.17364478,484.31255,0.29142791
350.740166,37.47171871,291.0079587,693.2688004,495.161606,71.5698325,497.741485,0.28778544
353.130596,36.4194491,291.1796008,710.5940342,495.7132564,70.53328944,498.78159,0.28114021
355.521028,37.68494662,283.9357103,727.9189936,494.5996769,68.70250832,494.55912,0.27207412
357.911332,37.79907252,293.9528146,734.0510104,493.4860951,68.5876435,487.1200075,0.27007865
360.301764,37.57226524,288.5037745,726.9548402,492.3722143,66.23514076,487.1221775,0.26423592
362.692068,37.62282736,291.2583781,719.85867,491.576021,70.2596999,497.3852375,0.26108926
365.0825,38.18341676,294.3726221,649.3409864,498.6253715,77.02322282,509.764955,0.26099853
367.472932,38.23925177,288.9745322,434.8462108,505.6744207,79.79239804,518.3339925,0.25877924
369.863236,38.41376331,294.5109932,402.9474166,512.7237712,84.89643992,533.452175,0.25985941
372.934304,38.34796023,293.1825738,398.3259326,519.7728204,85.14411238,533.452175,0.26112009
376.032848,37.17816951,292.1395402,393.7047132,526.3451831,82.70879572,530.087565,0.26104438
379.131264,36.33941642,286.0928422,389.0835036,521.1267108,77.44878978,511.080165,0.26110233
382.229806,37.22779279,314.1631831,384.4620098,515.9085398,73.4894075,502.848715,0.25987024
378.964634,37.92952277,315.6841137,379.8408002,508.5647732,67.59542094,491.2400725,0.25879944
373.996408,38.60575462,318.4806417,375.2195808,500.3335263,65.80635352,484.52734,0.25086179
369.02831,38.7329547,313.8616273,370.5980968,492.1025853,64.22017746,477.4557575,0.24772766
364.060084,39.34894546,353.6747398,486.8129648,483.871642,61.80817206,476.18958,0.24305907
359.091984,38.35388335,353.521703,491.1322854,471.2353454,57.0933509,463.7395675,0.23424841
354.123758,36.99282309,354.5711311,495.4516158,454.8886244,52.66653508,441.5888575,0.22523033
349.155532,37.08686879,353.8273944,499.7709462,435.935088,48.07409338,433.5578775,0.21616254
348.796326,38.82512223,351.9626063,504.0902668,416.981248,44.82629008,428.2297825,0.21055479
348.637456,38.53020054,350.4749516,508.4095972,390.0669999,41.60179608,408.5793125,0.20405831
348.478584,36.61909715,285.5784696,633.2317072,365.0516433,39.43362938,401.8743925,0.20051857
348.319714,35.5156147,281.907174,684.8613706,360.0426481,42.66502356,408.039085,0.19736928
348.160972,38.13343235,280.7034008,727.6363224,353.5156276,41.80668174,408.039085,0.19955626
348.002102,38.23419546,280.2811482,744.89522,346.7715745,41.01459086,408.039085,0.20280008
347.843232,37.01998232,276.9886716,761.044836,340.0275214,38.65610718,400.9852925,0.21299436
347.68436,37.78397611,283.4162613,815.8366262,335.9948716,39.13994984,401.8626775,0.23421432
347.52549,36.36606948,285.275973,895.2193114,332.5583105,37.25365368,402.7400625,0.25995344
347.36662,36.162449,288.578034,974.6017222,334.026458,40.31788828,406.6262425,0.29457457
344.393622,36.41049239,304.0494459,993.956242,335.5314837,42.75826468,414.0683925,0.33271792
340.654764,33.72304329,382.3072038,996.978121,335.5299726,42.0986747,410.3644575,0.37961995
340.445778,35.64794312,382.0748311,1000,321.1262755,42.22044068,405.7996275,0.42876907
342.354638,33.73857335,354.3133813,914.5359248,322.0494242,40.26758684,401.1480125,0.48578106
344.263498,31.55667342,326.7818542,899.3962184,329.7843334,47.76093732,416.6523825,0.54390959
346.172232,31.63490045,327.2621963,884.256512,340.1487314,47.3861324,419.75317,0.59622469
348.081092,33.50057006,325.2838556,869.1168056,350.9744036,48.92584078,426.1235375,0.64760287
349.989952,34.429613,324.3562562,853.9770894,356.9929953,51.58643886,427.2742925,0.70005732
351.898684,34.70741556,323.3737572,838.837383,361.4149753,47.84114346,428.9006225,0.74463082
353.807544,33.45918123,346.213892,749.1817792,365.8366517,50.10270612,428.7457125,0.78595876
355.716404,34.61690962,335.7553614,702.3926494,370.2586294,51.03373846,436.65476,0.8161783
357.625138,31.65389726,328.863972,550.0763552,383.5006839,55.3232994,447.973545,0.85312355
359.533998,36.82770191,351.9357249,545.1535212,395.3108642,56.86224142,447.70842,0.87433112
363.902612,36.8206954,353.0579033,540.2306774,399.706845,55.54735484,447.790865,0.89426278
369.782338,35.4525566,353.7629104,535.3078434,416.1391099,61.0324903,457.565765,0.89865882
363.694262,28.98291706,355.6339019,530.3850094,432.5716761,62.97000812,466.300995,0.90444647
365.5628,28.90302893,353.0998277,525.4621754,448.6499756,63.61426208,468.3369425,0.8985525
369.443356,32.71050092,353.2203383,520.5393414,455.9740933,64.54820894,478.325765,0.89554828
373.323786,33.00860075,354.2960843,500.7811204,463.2979097,65.93502066,480.3929575,0.88092444
377.204342,33.36412466,356.8062808,391.5554752,470.6220297,70.85119948,488.1705275,0.87079856
381.08477,36.25353314,355.7455778,391.2178456,481.0441623,74.27735788,502.9862675,0.849538
384.965326,37.18048084,376.5748457,390.8799514,485.7291197,74.60385566,495.8430875,0.82513132
388.845754,35.00652675,374.6940738,390.5420474,486.9137347,68.58104908,485.9397475,0.79607561
392.72631,33.69256186,377.9085277,390.2044178,488.4199702,70.36260284,496.7482425,0.75912788
396.606866,35.58329595,379.3057578,389.8665138,490.198252,73.90224524,500.85963,0.72455327
400.487296,33.36304127,377.1869782,389.5286196,491.9768374,69.73659746,497.6199875,0.68880993
395.400394,33.8176667,383.5589186,389.1907156,491.1616024,71.20146814,495.06507,0.65187001
397.336348,33.79303587,380.1062659,388.853086,489.9760812,68.03617006,486.99504,0.61528058
399.2723,33.13536718,374.0838229,388.5151918,488.79056,68.32800916,489.7643125,0.57963347
400.68725,33.68895007,378.9259931,388.1772878,487.6047352,70.05696142,491.6805,0.54383388
400.78443,34.21819123,378.9607733,387.8393936,487.1875957,66.78876138,482.750875,0.51239532
400.881482,32.60547628,375.9420303,387.501764,486.5921142,61.30362592,473.820815,0.48245319
400.978534,34.80890093,313.4423833,387.16386,484.9030034,61.51280496,464.89119,0.45419214
401.075586,32.77471493,280.0634412,386.825956,490.6870319,58.23310364,467.9099675,0.42540263
401.172766,33.4914688,279.3323024,386.4883264,488.0635875,62.3127182,473.531825,0.40295675
401.269818,33.67760951,281.1572339,386.1504322,485.4398418,60.57609842,467.5467775,0.38070292
401.36687,33.60660606,277.6028768,385.8125282,481.8194969,55.41224714,461.5617275,0.35150975
401.463922,33.95772389,280.6154115,385.474634,474.3484736,53.190251,454.136935,0.33704199
394.429492,34.54713362,341.1256291,385.1370044,466.8771467,50.58302078,446.8865775,0.31018395
387.10645,35.76929211,375.6333303,384.7991004,458.3596464,42.03779122,426.6442425,0.29208678
379.783408,35.22221005,370.6388779,384.4611964,448.0983229,35.3701172,407.80824,0.27202184
372.460366,32.31329957,317.9055434,384.1233022,441.8750887,36.3146461,401.626625,0.25310104
365.13745,34.83078727,334.1878024,383.7856726,439.1065534,34.12684804,400.005935,0.23530525
357.814408,34.44413121,292.0791918,383.4477686,428.0321132,34.69948556,403.39311,0.22091284
350.491366,33.52476773,288.3552555,383.1098744,425.1372251,42.5199473,418.03051,0.20743337
345.730218,35.70688424,302.1705556,382.7722448,422.242038,45.34985214,432.3654675,0.19842499
343.996764,36.59027682,353.0765184,382.4343408,418.3925671,48.03498746,434.1545175,0.19288169
344.756136,36.61418539,347.4883575,382.0964466,412.9325787,44.46513264,424.8955475,0.18936391
351.544692,34.06173717,346.0924455,381.7585426,413.8091754,49.58742506,428.8837,0.19050313
351.818676,33.43758399,347.0292569,381.420913,417.3303742,50.0786285,444.560335,0.19284714
352.092788,33.35928493,347.6645125,381.083009,420.851573,49.74446222,444.560335,0.20402422
352.366772,32.38437505,323.5724767,380.7451148,422.0609751,46.58146518,434.9130075,0.22285259
352.640884,32.82802154,319.588909,380.4072108,421.2919885,48.30581634,439.208375,0.23540752
352.914868,34.42607373,300.2783177,380.0695812,420.5230019,43.29961668,425.7065425,0.25666737
353.18898,32.58749034,277.7972696,379.731687,413.1955584,40.08953848,417.3909125,0.2778232
353.463092,33.94450565,259.8671749,379.393783,404.9071818,40.08953848,418.7738125,0.29803373
353.737076,32.67373524,256.0133298,379.055879,396.6191088,36.67994306,417.5896475,0.31799092
347.045318,34.94195161,259.5005716,378.7182494,388.7853548,36.67994306,413.2990525,0.33267076
346.517956,33.8441757,232.8349823,378.3803552,383.3193197,33.02681568,411.4844025,0.34370334
356.529962,32.80339071,189.8675781,378.0424512,386.7446982,34.28986712,409.791685,0.35156032
357.590922,33.55582736,193.4625464,377.7048216,390.170378,40.5766024,419.38998,0.35814292
358.652006,35.18855048,197.0843961,377.3669274,393.5960578,40.2873701,421.6589425,0.37282265
359.713092,34.88134939,195.3591061,377.0290234,397.0214363,39.92191928,424.318435,0.38969288
360.77405,33.02109673,194.5290804,376.6911292,400.4471161,41.7738635,431.5084775,0.4152695
361.835136,34.81121226,196.0526423,376.3534996,404.0602068,44.57984458,435.215015,0.43532045
362.32701,33.23295215,196.7087719,376.0155956,407.7515872,43.26955812,436.29157,0.46327553
362.79599,33.94753924,194.4965542,375.6776916,411.4360147,45.04007022,430.6671075,0.48667253
363.264842,33.4245103,199.6489287,375.3397974,415.0956574,44.42111986,435.797335,0.50918378
363.73382,33.12128213,190.8237543,375.0021678,418.7549965,46.72654144,442.7869075,0.53152195
364.202672,34.46218918,194.8721833,374.6642638,422.4143356,48.8324458,443.9090225,0.54920996
352.79454,34.25127309,197.079697,374.3263696,426.0736747,52.871114,454.092675,0.56361341
355.878454,34.32639401,196.9623861,373.98874,431.0998992,49.84184482,456.1537925,0.57942772
358.96237,34.02793305,196.1336736,373.650836,438.4309698,51.79009756,454.3300275,0.59040295
362.046158,34.64392381,196.3980041,373.312932,445.762344,52.244649,471.3748125,0.60182875
365.130072,34.13916942,194.9278326,372.9750378,452.7754212,55.45395986,473.44591,0.60614603
368.21386,34.15737194,195.2015613,447.897057,459.7416474,58.5545407,474.8179625,0.60922149
371.297776,34.18807044,233.3914655,486.9678342,466.0782348,58.99084258,476.18958,0.6084215
373.289188,35.20985862,274.3130364,489.5199502,457.2055616,58.12191872,469.7784225,0.60852377
367.633328,33.60530609,268.6210984,492.0723406,457.1200177,51.52770256,461.53439,0.60062244
362.581662,34.57371514,269.9074023,494.6247408,457.0347751,53.18733746,462.4612425,0.59033989
361.759072,34.36070381,266.6574185,497.1771312,456.9492312,55.95206446,461.1442975,0.57155544
360.936482,34.03573385,263.2013848,499.7295216,456.8636896,55.3331141,464.56228,0.56141898
360.11402,33.60061091,268.3815815,502.2816376,456.778447,56.12689254,465.3745775,0.54567484
359.29143,32.8862404,266.4987467,504.834028,456.6929031,56.4066159,464.6855125,0.52133343
358.468968,34.86841976,269.1003135,507.3864184,456.6073592,58.40394312,467.9316625,0.50004439
357.64638,34.38822417,270.7419409,509.9388088,456.5221189,52.80624388,459.2610875,0.47774056
356.82379,32.84629609,269.4434164,512.4909346,456.3652382,55.0366739,455.66216,0.46538183
356.001328,31.8747089,270.4776104,515.043325,454.4427694,55.79778698,462.42653,0.45269976
355.178738,33.30641148,267.4678932,517.5957154,452.5203006,57.31986026,473.9227875,0.44358935
354.356276,33.44625209,269.4467974,520.1481058,450.5978341,54.26344606,460.0421425,0.43628866
353.533688,33.97910455,269.016842,522.7004962,448.2089552,51.58490516,450.1730825,0.42800665
352.711098,34.83916627,270.570485,525.2526122,445.0332578,49.86684168,445.5492375,0.42006501
351.888636,34.4661621,268.0847297,527.8050026,441.8578594,49.04147196,446.776795,0.41195069
351.066046,35.80222991,315.4837037,530.357393,432.8552086,46.60538894,444.64061,0.4050818
350.243584,34.85325132,317.8181225,532.9097834,421.4527976,43.57703998,427.4765,0.39805099
349.420994,32.56733811,283.5531281,535.4621738,415.2625132,41.44521854,425.4153825,0.38957129
348.598406,30.60191626,281.3619706,538.0142996,413.5322922,44.58475144,430.5065575,0.38058702
347.775944,33.41981512,282.5027641,540.56669,405.7816625,42.58328372,428.0032775,0.37025954
348.897448,33.54333138,257.2560188,408.8398234,393.6501653,38.56715944,414.9835275,0.36674811
352.290962,31.7692511,163.7220013,408.5214214,400.5713529,43.28826828,425.2188175,0.36789927
357.339196,32.12065754,138.1879886,408.2027352,416.2122591,50.72533638,446.8904825,0.37385677
362.815578,33.98914465,127.2573871,407.8843332,429.2935045,56.9479679,460.1987875,0.38344107
368.292088,34.73609134,130.8700248,407.5659312,440.7739016,57.26787126,462.1778925,0.39369464
373.76847,34.01955405,135.665008,407.2475194,455.4804788,60.19577218,478.3027675,0.40850516
379.244852,34.4270846,191.2505198,406.9291174,465.9945033,63.52224792,481.82489,0.42493729
380.42474,33.64279403,193.3373367,406.6107154,468.2648908,57.54360798,473.413365,0.44339955
379.08738,33.60285021,183.0419908,406.2923036,470.5355773,59.65395958,473.4771525,0.4648068
377.75002,34.08831869,193.3557607,405.9739016,471.9553627,59.81406512,474.166215,0.4809662
376.41266,34.27843232,193.2769883,405.6554898,470.1438298,56.31659506,468.659345,0.49042497
375.075302,34.35239733,195.1133858,405.3368134,468.3322969,56.84491208,466.5023325,0.49892736
373.737942,33.94349429,193.9633803,405.0184114,466.520764,52.8752545,462.0438125,0.5060309
372.400582,34.15050998,190.0446739,404.7000094,464.7092311,53.16816768,463.743475,0.50444562
371.063222,33.89704915,192.3354778,404.3815976,469.7792867,55.87692002,461.1156575,0.49835514
369.725862,34.60072933,192.6231176,404.0631956,471.5146459,57.41954194,470.7543075,0.48813054
368.388504,34.25936299,185.703906,403.7447838,471.8991392,54.4663384,462.0516225,0.47714565
367.051144,33.29456573,195.0485294,403.4263818,476.0282142,57.50572902,471.583095,0.46587443
365.713784,34.9061968,225.1274783,403.1079798,471.5276432,59.31688074,475.303085,0.45076562
364.376424,34.43120207,232.8628045,402.7893034,467.0270745,56.47133314,464.9788425,0.4338852
363.039066,34.90829155,277.5545579,402.4708916,462.5262022,54.05825366,456.274855,0.41589791
361.787182,34.66804945,317.6225978,402.1524896,460.0285057,52.75747614,449.140355,0.40104534
361.104384,34.72569011,314.8587871,401.8340778,457.8240155,49.46289842,449.9582925,0.38595244
360.421584,34.07733926,314.3532492,401.5156758,455.8468366,50.11221408,448.4560625,0.37126354
359.738786,33.79303587,318.5919354,401.1972738,454.254151,50.77349064,449.832455,0.35784452
359.055988,33.73366159,318.5037648,400.878862,452.398787,50.5302664,452.0372,0.34577896
358.373188,33.49970325,320.5025973,400.56046,444.0547941,48.63768256,440.1157,0.3359475
357.69039,33.87277945,316.9642191,400.242058,435.7111025,46.63100026,431.3817725,0.32784056
357.007592,34.35990952,315.721339,399.9233816,427.3674109,42.73326782,430.23883,0.31776081
356.324792,33.30987872,313.4303489,399.6049698,423.3912859,41.84732136,421.4523975,0.31141465
355.641994,33.80054806,309.5255585,399.2865678,421.237881,44.51543408,427.1697175,0.30466739
354.959194,34.01030824,317.2285496,398.968156,419.0847774,43.23996016,431.364415,0.30000594
354.276396,32.95912202,280.7034008,398.649754,422.0676244,48.0625921,438.658165,0.29976048
353.994016,33.44625209,280.0403181,398.331352,430.8659386,50.75754212,448.81231,0.30074684
354.658626,34.03573385,310.8658212,398.0129402,428.6614484,48.12623526,440.6806625,0.30415543
355.323362,34.3009684,303.0191964,397.6945382,426.4566569,46.82745106,433.7227675,0.31124647
355.987972,33.52325069,302.4348861,397.3758618,425.2877601,43.44453908,432.55075,0.3201762
356.652582,33.42544914,304.0255682,397.05745,424.5508125,43.36510028,430.2922025,0.33109969
357.317192,34.33722889,308.6073573,396.739048,423.8138672,41.39859798,429.17616,0.34110813
357.9818,34.59755119,303.4504699,396.420646,423.0769219,44.37771958,430.72482,0.34733011
358.646538,33.87277945,303.0934559,396.1022342,421.6250952,46.13243506,432.2734775,0.36180314
359.311146,34.05220275,304.4357864,395.7838322,419.874924,44.13832812,431.3756975,0.37639715
359.975756,33.48092302,305.9916883,395.4654204,418.1247528,44.46191236,431.3479275,0.38982924
360.640366,33.02095218,306.7106065,395.1470184,416.3745816,44.15995182,431.93849,0.39850155
361.305102,34.62341045,301.2799904,394.828342,414.6244104,42.76838612,430.169835,0.41410244
361.969712,32.68977049,304.8973321,394.50994,413.2892627,38.98352518,427.53985,0.42086049
362.634322,33.73951219,305.0456649,394.1915282,412.0148718,42.93999294,431.222525,0.4377097
363.29893,34.82378076,307.0537094,393.8731262,410.7404809,39.79064534,424.803555,0.45115198
363.96354,33.37864336,304.9020312,393.5547144,409.46609,41.1303759,418.02053,0.46442953
364.628276,33.71011415,305.8294444,393.2363124,408.1916991,41.84854832,420.4804175,0.47355528
365.292886,33.54260912,248.9967307,392.9179104,407.8471062,43.57673324,426.9675125,0.48568234
365.957496,32.53035536,200.738772,392.5994986,430.4778182,47.25761814,441.8270775,0.49113803
366.622104,33.81788328,189.54384,392.2810966,440.6136974,54.63487782,460.1245875,0.4991427
367.286842,33.06313579,191.9850396,391.9624202,446.842976,52.66362154,457.9302575,0.50374222
367.891922,33.36383556,194.3668316,391.6440182,445.0486724,46.60523606,449.4584175,0.51235143
368.462278,33.37279227,191.3106771,391.3256064,443.2543688,50.06436656,449.12343,0.51806067
369.032634,34.15267676,193.6896516,391.0072044,441.8847625,47.58595636,438.6690125,0.52924498
358.213046,34.6226877,190.9192602,390.6887926,442.1559026,48.5679046,446.0551875,0.54148952
362.508522,34.05306956,196.8599222,390.3703906,442.4273463,50.34086964,444.24965,0.54504814
366.80387,34.5454,194.6033399,390.0519886,450.7649912,53.56122216,453.73122,0.55174309
371.09922,34.05827042,195.1133858,389.7335768,456.4362714,56.18869526,459.757925,0.55272668
375.394696,33.36513602,192.9664067,389.4149004,463.8574215,57.27814656,470.3650825,0.55051584
379.690044,34.79965512,252.9526624,389.0964984,471.4043172,60.15298538,478.325765,0.55045277
383.98552,34.14855978,273.6219404,388.7780866,464.0025124,55.21426264,464.7506,0.54691801
386.773954,34.72446217,277.9905354,388.4596846,459.5542365,48.28465324,447.5465675,0.53920254
379.276014,33.69248934,292.5429915,388.1412826,456.3380315,44.8127945,430.61634,0.53841335
371.778076,33.1203428,293.1504249,387.8228708,449.5552878,42.1429952,426.219435,0.5316473
364.280136,33.6896003,278.0367816,387.5044688,442.2496069,40.96689622,420.1489025,0.52493125
363.619724,34.48125851,280.19335,387.186057,442.2217976,40.9365319,420.6492125,0.51124235
354.060668,33.77627787,267.5329407,386.8673806,443.2598106,43.93083566,437.7478025,0.49670629
354.949782,35.13943288,269.2208192,386.5489786,444.2978213,43.2433343,432.1567525,0.48320318
355.838768,33.20182,270.1299995,386.2305766,449.8772096,49.26752072,446.69652,0.46660813
356.727882,34.39949221,265.7939258,385.9121648,446.127492,51.18878328,448.961145,0.44752521
357.61687,34.13916942,271.7530167,385.5937628,447.9103094,48.57434516,448.9116775,0.43208686
358.505984,32.92156156,276.6688829,385.2753608,449.6931245,53.48485076,458.4683175,0.41972752
359.39497,35.03426369,267.2360889,384.956949,451.4759419,52.05709268,450.6911825,0.40519657
360.284084,33.61036191,266.3596259,384.638547,452.6623716,54.21329848,449.73439,0.39512137
361.17307,33.12207642,264.5788728,384.3201352,452.8431309,53.13090122,450.955005,0.38857297
362.062058,34.08427374,266.4291863,384.0014588,453.0241938,50.88636214,450.54929,0.3837689
362.882102,33.944072,268.307322,383.6830568,453.9660829,49.68127966,449.4215325,0.37277322
363.541116,33.4856182,268.5207023,383.353816,455.5590698,49.99412898,449.0514,0.36948451
364.200002,33.96877535,266.0071199,382.9533782,456.1920344,50.30682444,448.7073025,0.36726572
364.858886,33.90571725,261.8472061,382.5529306,450.9460541,49.670238,444.23533,0.36169064
365.5179,35.02444017,264.8012789,382.1524928,456.1962664,50.19226636,445.1574075,0.35711441
366.176784,32.20748015,265.4737598,381.7523196,457.3814863,50.39638468,449.88626,0.3526433
366.83567,33.43238362,267.7183126,381.351872,456.1732917,51.44274244,449.80078,0.35165748
367.494684,33.92478609,266.8095145,380.9514244,454.9647981,50.09887138,444.24531,0.34600055
368.153568,33.6795602,265.6918441,380.5509866,452.7403577,49.47777384,450.0042875,0.34727784
368.812582,34.60434112,269.8980041,380.1508134,457.3497463,48.75944756,446.6275275,0.34047259
369.471466,33.54333138,271.0481958,379.7503658,457.6795272,51.4031769,450.6243575,0.33585432
370.130352,33.85594942,270.222683,379.3499182,458.0090068,56.1916088,455.6469725,0.33375811
370.789366,33.44979136,265.3023039,378.9494804,462.0026624,60.27260418,469.9832325,0.32476151
371.44825,34.07040527,266.2761495,378.5490328,467.5255259,60.11019858,467.326345,0.327932
372.107264,34.21205153,267.6350273,378.1488596,469.1342333,59.7151498,468.6801725,0.32595756
372.76615,33.93966592,268.6320009,377.748412,470.1695231,55.76297542,461.291395,0.32242227
373.425034,33.71394203,266.7816874,377.3479742,471.2048152,54.40959542,463.6480125,0.31804547
374.07578,32.85344715,267.1200912,376.9475266,472.240105,55.87078522,458.93912,0.3169676
374.672592,33.59627686,267.6395402,376.5473534,475.9638303,55.30136896,465.2075175,0.31140044
375.269406,35.30029253,264.4442649,376.1469156,479.2150965,55.46500152,460.5940875,0.30583048
375.866218,33.73135026,268.0476906,253.9513722,480.0938092,54.21483218,465.5086575,0.30125937
376.463032,33.86237822,265.5572313,253.0481356,480.033356,54.89665934,456.274855,0.29562403
377.059844,32.70428919,272.7744266,252.1449088,476.0342586,54.16591058,456.68838,0.28666816
377.656658,35.50579167,261.0867408,251.2416722,472.6572445,52.12150318,455.250805,0.27798279
378.25347,34.59574554,267.1618294,250.3384454,476.5922593,50.44868042,452.89853,0.27090968
378.850282,33.79469697,270.8022893,249.4352088,482.8877365,52.46502356,456.825065,0.26420411
379.447096,32.88226748,269.2069081,248.5319722,484.1724038,55.52343108,465.4422675,0.25666722
380.044036,33.16541545,266.6656897,247.6287454,481.1696066,56.54187746,467.9260225,0.24991744
377.835752,33.10589662,266.7166399,246.7255088,478.1668094,51.92106476,454.030625,0.24095139
369.168226,33.15501422,267.1851387,245.822282,474.5398129,45.23069296,439.25437,0.23073471
360.50083,34.16806227,268.1975277,244.9190454,455.4853157,42.29742556,432.0304825,0.22091064
351.833304,32.71989079,267.6951895,244.0158088,442.1426017,38.85209738,419.6251625,0.20833883
343.16578,35.5734004,267.3983328,243.112582,420.5462756,36.90323116,408.9234125,0.20049265
334.498254,35.11400727,263.5864121,242.2093454,399.5877487,41.11841402,421.065775,0.18826399
334.45577,32.40026624,194.5104653,241.3061088,403.914511,48.51438288,430.8016225,0.17833825
336.532278,33.09954034,195.1598231,240.402882,410.0506902,52.75164906,445.988365,0.17260291
338.608658,36.69161764,197.770793,239.4996454,410.242938,51.9414615,448.2438775,0.16807668
340.685164,35.18046009,195.5961779,238.5964186,406.0673133,45.40705474,436.9385425,0.16931193
343.08768,33.0472446,191.4731121,237.693182,404.8065246,42.84092474,428.2644975,0.17484273
347.60995,34.27200352,195.2062604,236.7899454,404.2397586,42.3822328,425.466585,0.18824297
352.132092,33.95952954,188.1618391,235.8867186,403.6732962,43.69512508,428.84942,0.20740244
356.654362,32.87092741,132.6274637,234.983482,417.3119351,50.4560412,443.8369925,0.22961707
